id,url,title,subtitle,claps,responses,reading_time,publication,date,title_length,subtitle_length
822,https://medium.com/swlh/embrace-the-chaos-write-from-the-moment-4890fb35add1,"<strong_class=""markup--strong_markup--h3-strong"">embrace_the_chaos._write_from_the moment.</strong>",a_chaotic_life_has_more_perks_for_online_writers_than you…,152.0,2,5,the_startup,14-03-2023,99,58
823,https://writingcooperative.com/chatgpt-3-questions-6168ade3869a,a_15-minute_exercise_to_discover_what_you_want_to_write about,use_chatgpt_to_help_define_your writing…,785.0,9,8,the_writing_cooperative,14-03-2023,61,40
824,https://writingcooperative.com/you-have-questions-i-may-have-answers-693957af6c30,"you_have_questions,_i_may_have answers","this_week_in_writing,_we_celebrate_international_question day…",350.0,4,4,the_writing_cooperative,14-03-2023,38,62
825,https://writingcooperative.com/lessons-that-i-learned-from-writing-a-childrens-picture-book-f527db293bf4,lessons_that_i_learned_from_writing_a_children’s_picture book,sharing_both_the_successes_and_obstacles…,331.0,7,8,the_writing_cooperative,14-03-2023,61,41
826,https://writingcooperative.com/an-intentional-approach-to-creative-development-72d4add55e8b,an_intentional_approach_to_creative_development,how_focal_awareness_of_one’s_responsibilities_can…,27.0,0,5,the_writing_cooperative,14-03-2023,47,50
827,https://towardsdatascience.com/graph-ml-in-2023-the-state-of-affairs-1ba920cb9232,graph_ml_in_2023:_the_state_of affairs,hot_trends_and major…,842.0,4,26,towards_data_science,01-01-2023,38,21
828,https://towardsdatascience.com/human-learn-rule-based-learning-as-an-alternative-to-machine-learning-baf1899ecb3a,human-learn:_rule-based_learning_as_an_alternative_to_machine learning,incorporate_domain_knowledge…,418.0,3,7,towards_data_science,01-01-2023,70,29
829,https://towardsdatascience.com/generating-knowledge-graphs-with-wikipedia-ec17030a40f6,generating_knowledge_graphs_with_wikipedia,a_python_guide_to_quickly_generate_knowledge_graphs,173.0,5,5,towards_data_science,01-01-2023,42,51
830,https://towardsdatascience.com/decision-trees-for-classification-complete-example-d0bc17fcf1c2,decision_trees_for_classification — complete example,a_detailed_example_how_to_construct_a_decision_tree_for_classification,208.0,3,8,towards_data_science,01-01-2023,52,70
831,https://towardsdatascience.com/multi-stage-approach-to-building-recommender-systems-71a31e58ecb4,multi-stage_approach_to_building_recommender_systems,discover_state-of-the-art_approaches_to_building…,82.0,0,9,towards_data_science,01-01-2023,52,49
832,https://towardsdatascience.com/when-point-forecasts-are-completely-useless-79cd27d0b1e5,when_point_forecasts_are_completely_useless,"while_point_forecasts_are_very_popular,_be_aware_of some…",5.0,1,11,towards_data_science,01-01-2023,43,57
833,https://medium.com/swlh/want-to-start-a-side-hustle-in-2023-read-this-2778adf8c566,"want_to_start_a_side_hustle_in_2023,_read this",a_simple_yet_effective_guide_that_can_help_you_to start…,463.0,8,5,the_startup,01-01-2023,46,56
834,https://medium.com/swlh/creating-alongside-your-full-time-is-the-cheatcode-8670ff1974d1,creating_alongside_your_full-time_is_the_cheatcode,"it’s_not_time_you_lack,_it’s_the_direction",856.0,14,4,the_startup,01-01-2023,50,42
835,https://medium.com/swlh/heres-how-successful-creators-master-consistency-almost-unconsciously-15b70e2f56fe,here’s_how_successful_creators_master_consistency_(almost_unconsciously),it’s_not_about working…,171.0,2,4,the_startup,01-01-2023,72,23
836,https://medium.com/swlh/how-to-add-header-styles-to-google-docs-and-why-you-should-725d2c94fbb1,how_to_add_header_styles_to_google_docs_(and_why_you should),header_styles_help_you_optimize your…,256.0,2,5,the_startup,01-01-2023,60,37
837,https://medium.com/swlh/5-underrated-tips-nobody-talks-about-content-creation-4374875c8eb3,5_underrated_tips_nobody_talks_about_content creation,#4_your_content’s_quality_is_not_defined_by the…,435.0,9,4,the_startup,01-01-2023,53,48
838,https://writingcooperative.com/oceans-eleven-remake-is-a-masterclass-on-story-structure-1d78c0dfbc86,ocean’s_eleven_remake_is_a_masterclass_on_story_structure,0,191.0,0,9,the_writing_cooperative,01-01-2023,57,0
839,https://writingcooperative.com/how-writing-is-like-baking-bread-bc35698f1399,how_writing_is_like_baking bread,"as_the_holidays_approach,_there_has_been_a_lot_of_baking_in_my house…",228.0,1,6,the_writing_cooperative,01-01-2023,32,69
840,https://writingcooperative.com/when-the-writers-you-dont-admire-get-you-down-c5f5fa670403,when_the_writers_you_don’t_admire_get_you down,"it’s_all_too_easy_to_become_resentful,_but don’t",151.0,1,7,the_writing_cooperative,01-01-2023,46,48
841,https://writingcooperative.com/4-ways-in-which-returning-to-writing-after-breaks-can-be-useful-b0ab4cfcf370,4_ways_in_which_returning_to_writing_after_breaks_can_be useful,pauses — circumstantial_or_deliberate…,224.0,1,5,the_writing_cooperative,01-01-2023,63,38
842,https://towardsdatascience.com/the-meaning-behind-logistic-classification-from-physics-291774fda579,"the_meaning_behind_logistic_classification,_from physics",why_do_we_use_the_logistic_and softmax…,498.0,12,9,towards_data_science,24-01-2023,56,39
843,https://towardsdatascience.com/introducing-pycircular-a-python-library-for-circular-data-analysis-bfd696a6a42b,introducing_pycircular:_a_python_library_for_circular_data analysis,circular_data_can_present unique…,608.0,11,8,towards_data_science,24-01-2023,67,33
844,https://towardsdatascience.com/the-secret-to-improved-nlp-an-in-depth-look-at-the-nn-embedding-layer-in-pytorch-6e901e193e16,the_secret_to_improved_nlp:_an_in-depth_look_at_the_nn.embedding_layer_in pytorch,dissecting_the…,75.0,2,8,towards_data_science,24-01-2023,81,15
845,https://towardsdatascience.com/a-brief-introduction-to-neural-networks-a-classification-problem-43e68c770081,a_brief_introduction_to_neural_networks:_a_classification_problem,a_practical_beginner_guide_to neural…,211.0,3,18,towards_data_science,24-01-2023,65,37
846,https://towardsdatascience.com/a-step-by-step-guide-to-develop-a-map-based-application-part-i-757766b04f77,a_step-by-step_guide_to_develop_a_map-based_application_(part i),the_proof-of-concept — build a…,111.0,2,19,towards_data_science,24-01-2023,64,31
847,https://towardsdatascience.com/how-to-use-micro-credentials-to-get-your-foot-in-the-door-as-a-new-data-scientist-2a107bb00502,how_to_use_micro-credentials_to_get_your_foot_in_the_door_as_a_new_data_scientist,micro-credentials…,95.0,2,8,towards_data_science,24-01-2023,81,18
848,https://towardsdatascience.com/fixing-prophets-forecasting-issue-b473afe2cc70,fixing_prophet’s_forecasting_issue,step_1:_constrain_the_insane trend,234.0,2,10,towards_data_science,24-01-2023,34,34
849,https://towardsdatascience.com/dockerizing-apache-zeppelin-and-apache-spark-for-easy-deployment-1814d0c1c245,dockerizing_apache_zeppelin_and_apache_spark_for_easy_deployment,learn_how_to_build_a_portable and…,278.0,4,9,towards_data_science,24-01-2023,64,34
850,https://towardsdatascience.com/easy-method-of-edge-detection-in-opencv-python-db26972deb2d,easy_method_of_edge_detection_in_opencv python,using_canny_edge_detection_efficiently,39.0,1,4,towards_data_science,24-01-2023,46,38
851,https://towardsdatascience.com/how-to-send-tabular-time-series-data-to-apache-kafka-with-python-and-pandas-39e2055373c3,how_to_send_tabular_time_series_data_to_apache_kafka_with_python_and pandas,use_python_and_pandas to…,39.0,3,15,towards_data_science,24-01-2023,75,25
852,https://towardsdatascience.com/how-to-build-a-shazam-like-telegram-bot-using-python-98dc081c53d5,how_to_build_a_shazam-like_telegram_bot_using python,a_tutorial_to_create_and_deploy_a_telegram bot…,242.0,2,9,towards_data_science,24-01-2023,52,47
853,https://towardsdatascience.com/anomaly-detection-using-sigma-rules-part-1-leveraging-spark-sql-streaming-246900e95457,anomaly_detection_using_sigma_rules_(part_1):_leveraging_spark_sql_streaming,sigma_rules_are_used to…,14.0,0,8,towards_data_science,24-01-2023,76,24
854,https://towardsdatascience.com/a-deep-dive-into-k-means-for-the-less-technophile-eaea262bd51f,a_deep_dive_into_k-means_for_the_less_technophile,from_clustering_to_algorithm:_a_journey_in_five steps,36.0,1,11,towards_data_science,24-01-2023,49,53
855,https://towardsdatascience.com/faster-time-series-forecasting-with-ray-air-distributed-computing-part-3-of-3-632c96974774,"<span_class=""markup--anchor_markup--h3-anchor""_data-action=""open-inner-link""_data-action-value=""https://medium.com/me/stats/post/aacba89ca49a?source=main_stats_page""><strong_class=""markup--strong_markup--h3-strong"">how_to_train_time_series_forecasting_faster</strong></span>",train_many_models_faster using…,0.0,0,11,towards_data_science,24-01-2023,274,31
856,https://towardsdatascience.com/can-reinforcement-learning-generalize-beyond-its-training-3b9012d8e4cf,"<strong_class=""markup--strong_markup--h3-strong"">can_reinforcement_learning_generalize_beyond_its_training?</strong>",a_case_study_in_model_generalization,82.0,3,6,towards_data_science,24-01-2023,116,36
857,https://towardsdatascience.com/onnx-the-standard-for-interoperable-deep-learning-models-a47dfbdf9a09,onnx:_the_standard_for_interoperable_deep_learning models,learn_about_the_benefits_of_using_the onnx…,45.0,0,5,towards_data_science,24-01-2023,57,43
858,https://towardsdatascience.com/how-to-create-an-artistic-map-using-r-2a4932a23d10,how_to_create_an_artistic_map_using r,openstreetmap_+_data_visualization_= art,101.0,4,5,towards_data_science,24-01-2023,37,40
859,https://towardsdatascience.com/the-birth-of-the-pump-dump-espresso-profile-on-the-decent-9f8a438f1151,the_birth_of_the_pump_&_dump_espresso_profile_on_the decent,0,37.0,1,5,towards_data_science,24-01-2023,59,0
860,https://towardsdatascience.com/how-you-can-and-why-you-should-access-amazon-s3-resources-with-python-86462c6a8f97,how_you_can_(and_why_you_should)_access_amazon_s3_resources_with python,use_automation_to_move_data to…,9.0,1,7,towards_data_science,24-01-2023,71,31
861,https://towardsdatascience.com/convolutional-vs-feedforward-autoencoders-for-image-denoising-2fe2e9aed71d,convolutional_vs_feedforward_autoencoders_for_image_denoising,0,61.0,0,9,towards_data_science,24-01-2023,61,0
862,https://towardsdatascience.com/deploy-containerised-plotly-dash-app-with-ci-cd-p2-gcp-dfa33edc5f2f,deploy_containerized_plotly_dash_app_with_ci/cd_(p2: gcp),0,10.0,2,5,towards_data_science,24-01-2023,57,0
863,https://towardsdatascience.com/how-to-integrate-the-microsoft-translator-api-in-your-code-89bad979028e,how_to_integrate_the_microsoft_translator_api_in_your code,a_comprehensive_beginner_friendly guide,4.0,0,13,towards_data_science,24-01-2023,58,39
864,https://towardsdatascience.com/simulating-the-card-game-war-ebafb4462a6a,simulating_the_card_game ‘war’,a_coding_story_about_a_simple_game_with_an_infinite twist,26.0,2,6,towards_data_science,24-01-2023,30,57
865,https://towardsdatascience.com/on-the-importance-of-compressing-big-data-edd4cc7441d2,on_the_importance_of_compressing_big data,why_and_how_to_minimize_your_data_storage_footprint,9.0,0,15,towards_data_science,24-01-2023,41,51
866,https://uxdesign.cc/tars-a-product-metric-game-changer-c523f260306a,tars:_a_product_metric_game changer,balance_your_business_goals_and_user_needs_by_working_out_if your…,233.0,4,14,ux_collective,24-01-2023,35,66
867,https://uxdesign.cc/board-game-ux-a-study-on-error-prevention-c5f811a686de,board_game_ux:_a_study_on_error_prevention,how_do_you_prevent_errors_in_a_board_game?_a_quick review…,230.0,1,10,ux_collective,24-01-2023,42,58
868,https://uxdesign.cc/how-to-motivate-your-users-f4229f75ed9b,how_to_motivate_your users,"<strong_class=""markup--strong_markup--h4-strong""><em_class=""markup--em_markup--h4-em"">understanding_the_reasons_behind_what_drives_people_do_what_they_do helps</em></strong>",50.0,0,5,ux_collective,24-01-2023,26,173
869,https://uxdesign.cc/linkedin-set-to-skip-on-opportunity-for-privacy-by-design-4a5d18dcf9d,linkedin_to_skip_on_opportunity_for_privacy_by design,a_coming_change_to_linkedin_exemplifies_how…,43.0,0,4,ux_collective,24-01-2023,53,44
870,https://uxdesign.cc/the-computer-screen-is-the-retina-of-the-minds-eye-40d08ae8e263,the_computer_screen_is_the_retina_of_the_mind’s eye,"<strong_class=""markup--strong_markup--h4-strong""><em_class=""markup--em_markup--h4-em"">computers_are_already_having_an_outsized_impact_on_our_world_and,_if_not_controlled,_will_dominate it.</em></strong>",35.0,0,8,ux_collective,24-01-2023,51,202
871,https://medium.com/swlh/chatgpt-is-massively-overhyped-its-time-we-all-calmed-down-972682ed79e6,chatgpt_is_massively_overhyped._it’s_time_we_all_calmed down.,chatgpt_is_making_people stupid,5000.0,150,4,the_startup,24-01-2023,61,31
872,https://medium.com/swlh/8-email-tricks-that-will-give-you-an-unfair-advantage-over-others-in-2023-7c2f873d1b50,8_email_tricks_that_will_give_you_an_unfair_advantage_over_others_in 2023,i_bet_that_most_of_you don’t…,396.0,3,9,the_startup,24-01-2023,73,29
873,https://medium.com/swlh/maximizing-your-sales-with-chatgpt-a-guide-to-using-ai-for-lead-generation-fb164fb49639,maximizing_your_sales_with_chatgpt:_a_guide_to_using_ai_for_lead_generation,future_possibilities_and…,143.0,0,8,the_startup,24-01-2023,75,25
874,https://medium.com/swlh/i-just-chatgpt-ed-myself-7e957e69010a,i_just_chatgpt_-ed myself,what_i_found_surprised_me…including_how_it_uses_medium_as_a source,500.0,9,5,the_startup,24-01-2023,25,66
875,https://medium.com/swlh/how-to-write-an-online-article-as-a-busy-person-e5b9c03bfe2d,how_to_write_an_online_article_as_a_busy person,the_framework_i_used_to_write_1400+_pieces_online with…,855.0,3,5,the_startup,24-01-2023,47,55
876,https://medium.com/swlh/seo-checklist-for-beginner-freelancers-bloggers-e2f8d1f2dfed,seo_checklist_for_beginner_freelancers_& bloggers,the_only_concepts_you_actually_need_to_know about,187.0,0,8,the_startup,24-01-2023,49,49
877,https://writingcooperative.com/why-fiction-writers-need-to-write-short-stories-185355bffc2e,why_fiction_writers_need_to_write_short stories,"what_is_a_novel,_but_a_number_of_short_stories strung…",4100.0,72,6,the_writing_cooperative,24-01-2023,47,54
878,https://writingcooperative.com/writers-who-should-be-scared-about-ai-generated-content-and-writers-who-shouldnt-8729b857c980,writers_who_should_be_scared_about_ai-generated_content — and_writers_who_shouldn’t,0,2000.0,37,3,the_writing_cooperative,24-01-2023,83,0
879,https://writingcooperative.com/the-dos-and-donts-of-plagiarism-dcf42bd8b1bb,the_dos_and_don’ts_of_plagiarism,from_copying_and_pasting_to_paraphrasing — when_are_you_in_the wrong?,318.0,5,5,the_writing_cooperative,24-01-2023,32,69
880,https://writingcooperative.com/are-you-begging-for-eyes-in-the-attention-economy-5ab099373483,are_you_begging_for_eyes_in_the_attention_economy?,"this_week_in_writing,_we_explore_the_internet’s…",256.0,7,5,the_writing_cooperative,24-01-2023,50,48
881,https://writingcooperative.com/the-curse-of-originality-ca1b9d113c15,the_curse_of_originality,you_don’t_need_to_be_creative._you_just need…,0.0,0,2,the_writing_cooperative,24-01-2023,24,45
882,https://towardsdatascience.com/machine-learning-in-three-steps-how-to-efficiently-learn-it-aefcf423a9e1,machine_learning_in_three_steps:_how_to_efficiently_learn it,prioritizing_the_essentials_for…,655.0,3,21,towards_data_science,03-03-2023,60,32
